offset,duration_ppq,pitch
144.40570831550488,0.135,68.0
144.596497042883,0.199,36.0
144.83926534121272,0.231,45.0
145.08203363954246,0.387,82.0
145.26331886298092,0.325,80.0
145.43182279500897,0.294,82.0
145.60032672703701,0.278,80.0
145.7608737626756,0.271,82.0
145.9214207983142,0.267,72.0
146.0799786098554,0.265,78.0
146.23820488404706,0.264,74.0
146.39643115823873,0.247,23.0
146.5546574324304,0.131,68.0
146.88101466407278,0.197,36.0
147.00986784410782,0.23,45.0
147.15302985500438,0.247,51.0
147.28353744461137,0.255,59.0
147.42253334906036,0.264,68.0
147.56093375072652,0.259,13.0
147.72146071404987,0.137,72.0
147.8372904101615,0.2,36.0
148.00338681043945,0.232,44.0
148.1520891047743,0.247,59.0
148.33120098735043,0.263,66.0
148.49970429705954,0.263,72.0
148.64890473787105,0.255,23.0
148.8094516179299,0.135,74.0
148.97303734081467,0.199,36.0
149.17370037661885,0.231,45.0
149.37685258766058,0.247,59.0
149.5800047987023,0.263,82.0
149.75933579098148,0.263,80.0
149.91495762588636,0.263,82.0
150.07057946079124,0.263,80.0
150.22914245230461,0.263,82.0
150.387705443818,0.263,72.0
150.56924302851908,0.263,78.0
150.7272212971951,0.263,74.0
150.8851995658711,0.255,23.0
151.043847740563,0.135,68.0
151.2024959152549,0.199,36.0
151.35764949857364,0.231,45.0
151.51280308189237,0.247,51.0
151.71309578147782,0.255,59.0
151.91338848106327,0.263,68.0
152.1136811806487,0.259,13.0
152.31397388023416,0.137,72.0
152.5142665798196,0.2,36.0
152.71459556797507,0.232,44.0
152.91492455613053,0.247,59.0
153.115253544286,0.263,74.0
153.25881613928942,0.263,72.0
153.41936301683862,0.255,23.0
153.60097284205438,0.135,68.0
153.79686449764742,0.199,36.0
153.94209929418068,0.231,45.0
154.1212124213959,0.263,72.0
154.3125383389229,0.263,74.0
154.5038642564499,0.263,78.0
154.670595567,0.247,28.0
154.83732687755008,0.131,82.0
155.06764349391347,0.197,42.0
155.2652273578694,0.23,51.0
155.44425761062786,0.247,64.0
155.61031055698038,0.263,83.0
155.76537362482156,0.263,82.0
155.9259103011532,0.255,19.0
156.11478686707738,0.135,78.0
156.44242362629583,0.199,42.0
156.60967919875688,0.231,49.0
156.75702708143345,0.247,61.0
156.89147906495123,0.263,82.0
157.08980932685512,0.263,78.0
157.2326463379701,0.255,23.0
157.39319329391182,0.135,74.0
157.63596161184464,0.199,36.0
157.89034526758147,0.231,45.0
158.0906767949689,0.247,59.0
158.24386443984304,0.263,78.0
158.39705208471716,0.263,74.0
158.56025142037743,0.255,13.0
158.72079845662861,0.135,72.0
158.88896660686672,0.199,36.0
159.007620220164,0.231,59.0
159.19516750068726,0.247,59.0
159.3637543220319,0.263,82.0
159.52699510112527,0.263,59.0
159.69023588021864,0.263,82.0
159.853476659312,0.263,82.0
160.01671743840538,0.263,104.0
160.17995821749875,0.263,80.0
160.33802001816122,0.263,82.0
160.49509615942222,0.263,80.0
160.6530326622194,0.263,82.0
160.81078242482278,0.263,80.0
160.96868760315365,0.263,82.0
161.12779233840453,0.263,72.0
161.28568968561882,0.263,78.0
161.4435870328331,0.263,74.0
161.59419755335517,0.255,23.0
161.7520926164938,0.135,68.0
162.0790714806666,0.23,51.0
162.25810173342506,0.247,64.0
162.43708994285896,0.263,83.0
162.61607815229286,0.263,82.0
162.8065308350334,0.255,19.0
163.0095250100851,0.135,78.0
163.33716176930355,0.199,42.0
163.47383355619158,0.231,49.0
163.6105053430796,0.247,61.0
163.74717712996764,0.263,82.0
163.96435954942504,0.263,78.0
164.14045690342257,0.255,23.0
164.3165542574201,0.135,74.0
164.5337366768775,0.199,36.0
164.77650499481032,0.231,45.0
165.01927331274314,0.247,59.0
165.19838644485793,0.263,78.0
165.36689037933638,0.263,74.0
165.55973011015485,0.255,13.0
165.73100967835657,0.135,72.0
165.89138305705512,0.199,36.0
166.09204613190738,0.231,59.0
166.29270920675964,0.247,59.0
166.46129602810427,0.263,82.0
166.6188109914408,0.263,59.0
166.7541106835121,0.263,82.0
166.9359028278819,0.263,82.0
167.1176949722517,0.263,104.0
167.27752896349327,0.263,80.0
167.43532881719528,0.263,82.0
167.5931286708973,0.263,80.0
167.7509968491469,0.263,82.0
167.9088650273965,0.263,80.0
168.09285549205575,0.263,82.0
168.25196022730663,0.263,72.0
168.41140862128324,0.263,78.0
168.56491119041002,0.263,74.0
168.74205954410243,0.255,23.0
168.86771934142018,0.135,68.0
168.99337913873794,0.199,36.0
169.11170601413838,0.231,45.0
169.26982554850107,0.247,51.0
169.42185698172284,0.255,59.0
169.5823833026107,0.263,68.0
169.74290962349858,0.259,13.0
169.90212015236355,0.137,72.0
170.06133068122853,0.2,36.0
170.2205412100935,0.232,44.0
170.35625561141,0.247,59.0
170.4919700127265,0.263,66.0
170.62768441404302,0.263,72.0
170.784363039851,0.255,23.0
170.941041665659,0.135,74.0
171.18380996336631,0.199,36.0
171.31422943861037,0.231,45.0
171.42838649194115,0.247,59.0
171.54254354527194,0.263,82.0
171.70574287966812,0.263,80.0
171.86628991528727,0.263,82.0
172.0239239235141,0.263,80.0
172.18155793174094,0.263,82.0
172.34107290554988,0.263,72.0
172.50058787935882,0.263,78.0
172.65856550053772,0.263,74.0
172.83554456620053,0.255,23.0
172.93505879763282,0.135,68.0
173.1086804819638,0.199,36.0
173.25140943259973,0.231,45.0
173.43035939115632,0.247,51.0
173.56615763867623,0.255,59.0
173.72931618094697,0.263,68.0
173.8960697854445,0.259,13.0
174.05528047364376,0.137,72.0
174.29804371248022,0.2,36.0
174.46114846346953,0.232,44.0
174.6245299150337,0.247,59.0
174.78674917985444,0.263,74.0
174.94994819807118,0.263,72.0
175.0962080534206,0.255,23.0
175.22013381317,0.135,68.0
175.3440595729194,0.199,36.0
175.54439109050531,0.231,45.0
175.67078975937548,0.263,74.0
175.79718842824565,0.139,59.0
175.9235870971158,0.077,47.0
176.04073410799705,0.047,51.0
176.15781544751016,0.155,74.0
176.2902670261975,0.085,61.0
176.41094820793276,0.05,45.0
176.5213190036357,0.033,51.0
176.63626775293662,0.148,64.0
176.73427411247903,0.082,74.0
176.8080612809318,0.049,59.0
176.8818484493846,0.032,42.0
176.95555839939252,0.024,47.0
177.02925547965964,0.02,51.0
177.13269264250536,0.247,38.0
177.23208636504032,0.131,74.0
177.33148008757527,0.197,45.0
177.56765108629796,0.23,51.0
177.80382208502064,0.247,45.0
177.96110740096603,0.257,45.0
178.09918813355011,0.048,80.0
178.2633741632929,0.26,36.0
178.3993758721378,0.138,82.0
178.5353775809827,0.2,45.0
178.6713792898276,0.232,51.0
178.85038476713055,0.247,45.0
179.0293902444335,0.032,82.0
179.21963797850725,0.255,32.0
179.39243934677629,0.135,55.0
179.54122963095668,0.024,83.0
179.67595629357444,0.199,38.0
179.82364465023903,0.02,68.0
179.981704314741,0.231,42.0
180.13110183212183,0.123,74.0
180.54171061174122,0.193,59.0
180.95231939136062,0.228,42.0
181.23444684472605,0.246,59.0
181.51657429809148,0.254,42.0
181.79870175145692,0.135,78.0
181.98523343396755,0.199,61.0
182.17176511647818,0.079,72.0
182.29619607350057,0.109,74.0
182.42062703052295,0.107,59.0
182.54505798754533,0.061,51.0
182.815041620708,0.124,87.0
182.98872451560587,0.132,64.0
183.16240741050373,0.136,87.0
183.26062904885958,0.137,68.0
183.35885068721544,0.138,87.0
183.5775932320035,0.139,61.0
183.6543446210085,0.077,64.0
183.72956242077416,0.046,72.0
183.85466861931113,0.093,87.0
183.92873622714728,0.116,59.0
184.08024246516817,0.066,64.0
184.23174870318906,0.041,74.0
184.38325494120994,0.09,87.0
184.51712104794422,0.115,55.0
184.59081723963646,0.065,61.0
184.67753497977804,0.04,64.0
184.84443022932896,0.028,78.0
185.01132547887988,0.084,87.0
185.1197964539633,0.111,82.0
185.33532396835693,0.064,64.0
185.45111362924686,0.04,59.0
185.55038230203832,0.028,51.0
185.69775076989237,0.083,87.0
185.82538969049958,0.111,97.0
185.95433055866116,0.125,95.0
